timestamp,CPU,Memory,GPU_Util,GPU_Mem,GPU_Mem_Free,Power
2023-04-19 22:05:58,93.9,52.1,0,704,5263,8.42
2023-04-19 22:06:00,93.9,52.1,0,704,5263,8.52
2023-04-19 22:06:01,94.0,52.1,0,704,5263,8.37
2023-04-19 22:06:02,94.0,52.1,0,704,5263,8.40
2023-04-19 22:06:03,94.0,52.1,0,704,5263,8.31
2023-04-19 22:06:04,94.0,52.1,0,704,5263,8.08
2023-04-19 22:06:05,93.9,52.4,1,704,5263,8.23
2023-04-19 22:06:06,94.0,52.4,0,704,5263,8.25
2023-04-19 22:06:07,94.0,52.4,0,704,5263,8.17
2023-04-19 22:06:08,94.1,52.4,0,704,5263,8.12
2023-04-19 22:06:09,94.1,52.4,0,704,5263,8.18
2023-04-19 22:06:10,94.1,52.4,0,704,5263,8.15
2023-04-19 22:06:11,94.2,52.4,0,704,5263,8.26
2023-04-19 22:06:12,94.2,52.4,0,704,5263,8.23
2023-04-19 22:06:13,94.2,52.4,0,704,5263,8.12
2023-04-19 22:06:14,94.3,52.4,0,704,5263,8.20
2023-04-19 22:06:15,94.3,52.4,0,704,5263,8.23
2023-04-19 22:06:16,94.3,52.4,0,704,5263,8.27
2023-04-19 22:06:17,94.2,52.6,1,704,5263,8.16
2023-04-19 22:06:18,94.3,52.6,1,704,5263,8.18
2023-04-19 22:06:19,94.3,52.6,0,704,5263,8.20
2023-04-19 22:06:20,94.3,52.6,0,704,5263,8.28
2023-04-19 22:06:21,94.4,52.6,0,704,5263,8.17
2023-04-19 22:06:22,94.4,52.6,0,704,5263,8.20
2023-04-19 22:06:23,94.4,52.6,0,704,5263,8.12
2023-04-19 22:06:24,94.5,52.6,0,704,5263,8.12
2023-04-19 22:06:25,94.5,52.6,0,704,5263,8.17
2023-04-19 22:06:26,94.5,52.6,0,704,5263,8.30
2023-04-19 22:06:27,94.6,52.6,0,704,5263,8.23
2023-04-19 22:06:28,94.6,52.6,0,704,5263,8.20
2023-04-19 22:06:29,94.6,52.6,0,704,5263,8.60
2023-04-19 22:06:30,94.5,52.8,1,704,5263,8.12
2023-04-19 22:06:31,94.2,52.8,1,704,5263,8.07
2023-04-19 22:06:32,94.2,52.8,0,704,5263,8.18
2023-04-19 22:06:34,94.2,52.8,0,704,5263,8.06
2023-04-19 22:06:35,94.3,52.8,0,704,5263,8.22
2023-04-19 22:06:36,94.3,52.8,0,704,5263,8.19
2023-04-19 22:06:37,94.3,52.8,0,704,5263,8.10
2023-04-19 22:06:38,94.4,52.8,0,704,5263,8.11
2023-04-19 22:06:39,94.4,52.8,0,704,5263,8.13
2023-04-19 22:06:40,94.4,52.8,0,704,5263,8.15
2023-04-19 22:06:41,94.5,52.8,0,704,5263,8.15
2023-04-19 22:06:42,94.5,52.8,0,704,5263,8.10
2023-04-19 22:06:43,94.5,52.8,0,704,5263,8.05
2023-04-19 22:06:44,94.4,53.1,0,704,5263,8.84
2023-04-19 22:06:45,94.5,53.1,1,704,5263,8.23
2023-04-19 22:06:46,94.5,53.1,0,704,5263,8.23
2023-04-19 22:06:47,94.5,53.1,0,704,5263,8.18
2023-04-19 22:06:48,94.5,53.1,0,704,5263,8.13
2023-04-19 22:06:49,94.6,53.1,0,704,5263,8.17
2023-04-19 22:06:50,94.6,53.1,0,704,5263,8.14
2023-04-19 22:06:51,94.6,53.1,0,704,5263,8.20
2023-04-19 22:06:52,94.7,53.1,0,704,5263,8.21
2023-04-19 22:06:53,94.7,53.1,0,704,5263,8.13
2023-04-19 22:06:54,94.7,53.1,0,704,5263,8.08
2023-04-19 22:06:55,94.8,53.1,0,704,5263,8.13
2023-04-19 22:06:56,94.7,53.1,0,704,5263,8.10
2023-04-19 22:06:57,94.5,53.3,0,704,5263,8.19
2023-04-19 22:06:58,94.5,53.3,1,704,5263,8.16
2023-04-19 22:06:59,94.6,53.3,0,704,5263,8.18
2023-04-19 22:07:00,94.6,53.3,0,704,5263,8.12
2023-04-19 22:07:01,94.6,53.3,0,704,5263,8.11
2023-04-19 22:07:02,94.7,53.3,0,704,5263,8.16
2023-04-19 22:07:03,94.4,53.3,0,704,5263,8.10
2023-04-19 22:07:04,94.4,53.3,0,704,5263,7.99
2023-04-19 22:07:05,94.4,53.3,0,704,5263,8.10
2023-04-19 22:07:07,94.5,53.3,0,704,5263,8.06
2023-04-19 22:07:08,94.5,49.0,0,704,5263,8.22
2023-04-19 22:07:09,94.6,47.0,0,704,5263,8.21
2023-04-19 22:07:10,94.6,47.0,0,704,5263,8.17
2023-04-19 22:07:11,94.6,47.0,0,704,5263,8.33
2023-04-19 22:07:12,94.3,47.0,0,704,5263,8.13
2023-04-19 22:07:13,94.0,47.0,0,704,5263,8.14
2023-04-19 22:07:14,93.6,47.0,0,704,5263,8.24
2023-04-19 22:07:15,93.3,47.0,0,704,5263,8.13
2023-04-19 22:07:16,93.0,47.0,0,704,5263,8.22
2023-04-19 22:07:17,92.8,47.0,0,704,5263,8.02
2023-04-19 22:07:18,92.6,47.0,0,704,5263,8.31
2023-04-19 22:07:19,92.6,47.0,1,704,5263,8.25
2023-04-19 22:07:20,92.7,47.0,0,704,5263,8.20
2023-04-19 22:07:21,92.7,47.0,0,704,5263,8.08
2023-04-19 22:07:23,92.7,40.5,0,704,5263,8.15
2023-04-19 22:07:32,91.0,26.0,0,704,5263,8.30
2023-04-19 22:07:33,91.0,26.0,0,704,5263,8.06
2023-04-19 22:07:34,91.0,26.1,0,704,5263,8.21
2023-04-19 22:07:35,91.0,26.2,0,704,5263,8.21
2023-04-19 22:07:36,90.8,26.3,0,704,5263,8.22
2023-04-19 22:07:37,90.6,26.3,0,704,5263,8.20
2023-04-19 22:07:38,90.6,26.6,0,704,5263,8.25
2023-04-19 22:07:39,90.5,27.0,0,704,5263,8.13
2023-04-19 22:07:40,90.4,27.0,4,704,5263,8.12
2023-04-19 22:07:41,90.4,27.0,0,704,5263,8.07
2023-04-19 22:07:42,90.5,27.1,0,704,5263,8.12
2023-04-19 22:07:43,90.5,27.1,0,704,5263,8.12
2023-04-19 22:07:44,90.5,27.2,0,704,5263,8.16
2023-04-19 22:07:45,90.5,27.2,0,704,5263,8.22
2023-04-19 22:07:46,90.6,27.2,0,704,5263,8.18
2023-04-19 22:07:47,90.6,27.2,0,704,5263,8.21
2023-04-19 22:07:48,90.7,27.2,0,704,5263,8.20
2023-04-19 22:07:49,90.7,27.2,0,704,5263,8.29
2023-04-19 22:07:50,90.7,27.2,0,704,5263,8.26
2023-04-19 22:07:51,90.7,27.2,0,704,5263,8.66
2023-04-19 22:07:52,90.7,27.2,1,704,5263,8.16
2023-04-19 22:07:53,90.7,27.2,1,704,5263,8.19
2023-04-19 22:07:54,90.7,27.2,0,704,5263,8.12
2023-04-19 22:07:55,90.8,27.2,0,704,5263,8.09
2023-04-19 22:07:56,90.8,27.2,0,704,5263,8.22
2023-04-19 22:07:57,90.8,27.2,0,704,5263,8.13
2023-04-19 22:07:58,90.9,27.2,0,704,5263,8.17
2023-04-19 22:07:59,90.9,27.2,0,704,5263,8.17
2023-04-19 22:08:00,91.0,27.2,0,704,5263,8.13
2023-04-19 22:08:01,90.7,27.2,0,704,5263,8.09
2023-04-19 22:08:02,90.8,27.2,0,704,5263,8.11
2023-04-19 22:08:04,90.8,27.2,0,704,5263,8.06
2023-04-19 22:08:05,90.7,27.2,0,704,5263,8.15
2023-04-19 22:08:06,90.8,27.2,2,704,5263,8.09
2023-04-19 22:08:07,90.8,27.2,0,704,5263,8.11
2023-04-19 22:08:08,90.8,27.2,0,704,5263,8.17
2023-04-19 22:08:09,90.9,27.2,0,704,5263,8.19
2023-04-19 22:08:10,90.9,27.2,0,704,5263,8.15
2023-04-19 22:08:11,90.9,27.2,0,704,5263,8.14
2023-04-19 22:08:12,91.0,27.2,0,704,5263,8.10
2023-04-19 22:08:13,91.0,27.2,0,704,5263,8.04
2023-04-19 22:08:14,91.0,27.2,0,704,5263,8.11
2023-04-19 22:08:15,91.1,27.2,0,704,5263,8.16
2023-04-19 22:08:16,91.1,27.2,0,704,5263,8.10
2023-04-19 22:08:17,91.0,27.2,1,704,5263,7.93
2023-04-19 22:08:18,91.1,27.2,1,704,5263,7.98
2023-04-19 22:08:19,91.1,27.2,0,704,5263,8.17
2023-04-19 22:08:20,91.1,27.2,0,704,5263,8.04
2023-04-19 22:08:21,91.2,27.2,0,704,5263,8.12
2023-04-19 22:08:22,91.2,27.2,0,704,5263,8.21
2023-04-19 22:08:23,91.2,27.2,0,704,5263,8.00
2023-04-19 22:08:24,91.3,27.2,0,704,5263,8.00
2023-04-19 22:08:25,91.3,27.2,0,704,5263,8.10
2023-04-19 22:08:26,91.3,27.2,0,704,5263,8.07
2023-04-19 22:08:27,91.3,27.2,0,704,5263,8.01
2023-04-19 22:08:28,91.4,27.2,0,704,5263,8.05
2023-04-19 22:08:29,91.4,27.2,0,704,5263,8.24
2023-04-19 22:08:30,91.4,27.2,0,704,5263,8.73
2023-04-19 22:08:31,91.4,27.2,2,704,5263,8.23
2023-04-19 22:08:32,91.4,27.2,0,704,5263,8.13
2023-04-19 22:08:33,91.4,27.2,0,704,5263,8.11
2023-04-19 22:08:34,91.5,27.2,0,704,5263,8.07
2023-04-19 22:08:35,91.5,27.2,0,704,5263,8.03
2023-04-19 22:08:36,91.3,27.2,0,704,5263,8.09
2023-04-19 22:08:37,91.3,27.2,0,704,5263,7.99
2023-04-19 22:08:38,91.4,27.2,0,704,5263,8.13
2023-04-19 22:08:40,91.4,27.2,0,704,5263,8.08
2023-04-19 22:08:41,91.4,27.2,0,704,5263,8.09
2023-04-19 22:08:42,91.4,27.2,0,704,5263,8.11
2023-04-19 22:08:43,91.5,27.2,0,704,5263,8.71
2023-04-19 22:08:44,91.4,27.2,1,704,5263,8.21
2023-04-19 22:08:45,91.4,27.2,0,704,5263,8.20
2023-04-19 22:08:46,91.5,27.2,0,704,5263,8.20
2023-04-19 22:08:47,91.5,27.2,0,704,5263,8.18
2023-04-19 22:08:48,91.5,27.2,0,704,5263,8.11
2023-04-19 22:08:49,91.6,27.2,0,704,5263,8.26
2023-04-19 22:08:50,91.5,27.2,0,704,5263,8.20
2023-04-19 22:08:52,91.6,27.2,0,704,5263,8.25
2023-04-19 22:08:53,91.6,27.2,0,704,5263,8.20
2023-04-19 22:08:54,91.6,27.2,0,704,5263,8.22
2023-04-19 22:08:55,91.7,27.2,0,704,5263,8.22
2023-04-19 22:08:56,91.7,27.2,0,704,5263,8.18
2023-04-19 22:08:57,91.6,27.2,0,704,5263,8.10
2023-04-19 22:08:58,91.7,27.2,1,704,5263,8.32
2023-04-19 22:08:59,91.7,27.2,0,704,5263,8.29
2023-04-19 22:09:00,91.7,27.2,0,704,5263,8.26
2023-04-19 22:09:01,91.8,27.2,0,704,5263,8.19
2023-04-19 22:09:02,91.8,27.2,0,704,5263,8.15
2023-04-19 22:09:03,91.8,27.2,0,704,5263,8.08
2023-04-19 22:09:04,91.8,27.2,0,704,5263,8.10
2023-04-19 22:09:05,91.9,27.2,0,704,5263,8.18
2023-04-19 22:09:06,91.9,27.2,0,704,5263,8.30
2023-04-19 22:09:07,91.9,27.2,0,704,5263,8.15
2023-04-19 22:09:08,91.9,27.2,0,704,5263,8.14
2023-04-19 22:09:09,92.0,27.2,0,704,5263,8.18
2023-04-19 22:09:10,91.9,27.4,1,704,5263,8.19
2023-04-19 22:09:11,91.9,27.4,1,704,5263,8.09
2023-04-19 22:09:12,92.0,27.4,0,704,5263,8.19
2023-04-19 22:09:13,92.0,27.4,0,704,5263,8.16
2023-04-19 22:09:14,92.0,27.4,0,704,5263,8.19
2023-04-19 22:09:15,92.0,27.4,0,704,5263,8.11
2023-04-19 22:09:16,92.1,27.4,0,704,5263,8.18
2023-04-19 22:09:17,92.1,27.4,0,704,5263,8.17
2023-04-19 22:09:18,92.1,27.4,0,704,5263,8.23
2023-04-19 22:09:19,91.9,27.4,0,704,5263,8.18
2023-04-19 22:09:20,91.9,27.4,0,704,5263,8.09
2023-04-19 22:09:22,92.0,27.4,0,704,5263,8.16
2023-04-19 22:09:23,92.0,27.4,0,704,5263,8.15
2023-04-19 22:09:24,91.9,27.4,0,704,5263,8.08
2023-04-19 22:09:25,91.8,27.4,0,704,5263,8.19
2023-04-19 22:09:26,91.9,27.4,1,704,5263,8.21
